ID,Brand,Colorway,ReleaseDate,RetailPrice,Name,Volatility,ChangePercent,Gender
1f662da1-5675-4444-9171-33e6c6d8b609,New Balance,Black/Black/Pink,0,150.0,New Balance Vision Racer,0.2445070000000001,-0.046243,men
ced708b8-7baa-466f-8167-5a6ac43a2260,Reebok,Yellow/Red/Pink,2020-11-06,130.0,Reebok Question Low,0.235864,0.253846,men
60031360-1784-4f74-8c06-c812993f8289,BAPE,Pink Camo/White,2020-01-25,0.0,A Bathing Ape Bapesta,0.150527,0.04,men
38c20ee3-693a-42d6-87f3-476d3cb2c2d9,Converse,Cherry Tomato/Black,2019-12-05,130.0,Converse Jack Purcell Chukka Mid,0.285103,-0.09210499999999999,men
434cbc2f-0a19-482e-a454-b36cae4c19ce,Vans,0,2014-07-01,55.0,Vans Authentic,0.134909,0.24,men
9bee03e2-950c-4404-953d-33709d110c65,New Balance,Olive/Black,2020-08-29,0.0,New Balance TBS Niobium Concept 1,0.333766,-0.175,men
d0c8820b-73c2-4ed4-80b6-d599f584658c,New Balance,Beige/Grey-Red,2020-09-25,160.0,New Balance 997S,0.207627,-0.290119,men
5f87de74-38d6-46b8-9e63-3499991e4ae1,Converse,Pool Blue/Sulfur Spring-Egret,2020-05-15,110.0,Converse Chuck Taylor All-Star,0.158332,0.13513499999999998,men
37284500-6d24-4a84-8966-0529b57ea060,Puma,Gray Violet/Puma Black,2020-12-04,90.0,Puma Future Rider,0.12394000000000001,0.11538499999999999,men
420c6471-c221-4e96-a879-f62bd420ad9f,Crocs,Black/White,2021-01-28,0.0,Crocs Clog,0.213071,-0.185185,men
806a9b52-883f-44a9-91ce-3c9c7e5abac7,Converse,White/Green-White,2019-08-03,120.0,Converse One Star,0.5640189999999999,-0.647211,men
772957a2-e574-4ead-a1c9-60469b00f807,Reebok,White/True Grey 8-Scarlet,2020-10-31,150.0,Reebok Ghost Smashers,0.172754,0.182105,men
323e1ea4-540f-4e7c-85fa-a6eb8a9d8ce2,Converse,Bright Pink,2020-04-02,150.0,Converse Chuck Taylor All-Star,0.098189,-0.125628,men
5d385823-2c32-4259-9cea-c35a11197726,New Balance,Orange/White-Yellow,2020-07-01,100.0,New Balance 327,0.184065,0.0,women
acb1c97b-bfd1-4818-bf03-18a183e827be,New Balance,Tan/Tan/White,2020-02-15,175.0,New Balance 992,0.127111,-0.136546,men
a91a1497-d87a-4449-9e46-3c41fb1654e7,New Balance,Grey/White,2018-08-21,155.0,New Balance 993,0.16573800000000002,-0.064748,men
eb28ee0d-28df-454d-9e48-e28bec7c21c9,Converse,Parchment/Red,2020-08-15,140.0,Converse Chuck Taylor All-Star,0.175793,-0.171875,men
b83b2a59-6211-4e91-8b37-c55818e14ae1,Converse,Black/Black-Black,2020-11-24,160.0,Converse Chuck Taylor All-Star,0.109899,0.008695999999999999,men
f7f42a08-b23a-4050-b022-d5321dc9de21,Converse,Almond Blossom/Egret/Blue Glow,2019-11-11,110.0,Converse Chuck Taylor All-Star 70,0.45004399999999994,-0.525253,men
b015e6c0-6ed4-4c1e-9d3c-5f05a4714d18,Converse,Black/Chambray Blue-Black,2020-07-23,95.0,Converse Chuck Taylor All-Star,0.15575999999999998,-0.147368,men
298a1880-f70a-454f-8b45-6e640924c627,New Balance,Green/Dark Green/Lime,2021-01-08,100.0,New Balance 574,0.243488,-0.086957,men
d098d651-0bbc-453c-b51b-8169c9de55fe,Converse,Blithe/Blithe-Blithe,2020-11-24,160.0,Converse Chuck Taylor All-Star,0.203348,-0.24,men
04de9bbf-26d6-45ee-9230-ad883c04ca36,New Balance,Yellow/Grey,2020-06-01,175.0,New Balance 992,0.151514,-0.272414,men
9c022184-8bd2-4c03-ae44-e92a01dbe40e,Converse,Black/White-Egret,2018-01-01,80.0,Converse Chuck Taylor All-Star,0.115495,0.068182,men
363c2563-77ac-49f7-bd16-03140f3cb581,Vans,Black/White,2020-08-07,80.0,Vans Sk8-Hi,0.19558499999999998,-0.175258,men
647a4fd7-4b0a-4e67-80b2-c5aad10fc5b2,New Balance,Navy/Workwear Brown-White,2020-02-01,90.0,New Balance 997H,0.176504,0.031651,men
f490cc5b-47e2-47fe-b3e3-3120789f040f,BAPE,Black/Red,2019-01-19,193.0,A Bathing Ape Bapesta,0.123428,-0.066,men
b89864e7-09a4-46ce-a6fd-036f5be65c3a,Yeezy,Desert Sand/Desert Sand/Desert Sand,2019-12-06,35.0,Yeezy Slide,0.20878400000000005,2.8461540000000003,toddler
354097e1-7c97-4de3-ba97-e576078585b7,PF Flyers,Black,2018-04-07,60.0,PF Flyers Center Hi,0.161402,0.009798999999999999,men
dac734b2-42ae-4753-85fd-56df6d202478,New Balance,Rust/Orange/Green,2021-01-15,200.0,New Balance 920,0.210515,0.060086,men
341ec482-b47e-4fad-a803-d0fcb19202ea,New Balance,Olive/White,2020-08-18,100.0,New Balance 327,0.100077,0.388889,men
daf1086a-2228-4d34-9dca-6c647058aab2,New Balance,Sea Salt/Black,0,90.0,New Balance 327,0.231971,0.613924,men
0c388564-75e0-4465-a60f-f6a293799646,New Balance,Beige/Denim-Orange,2020-04-24,200.0,New Balance 1300,0.156082,-0.035003,men
93a40e26-ad4c-4194-8795-3553ce556213,Converse,Bright Blue,2020-04-02,150.0,Converse Chuck Taylor All-Star,0.193839,0.319213,men
61ce44bf-1a79-4dc0-bf91-21d008501b14,Reebok,Chalk/Matte Gold-Core Black,2020-10-11,100.0,Reebok Cardi Club C,0.133499,-0.042169,women
76869f78-2ee0-4d93-befe-30f2178a7706,Reebok,White/Fluid Blue-Reebok Ice,2020-06-18,120.0,Reebok Question Low,0.099964,0.391667,men
520fe29d-ba6d-4c76-96b0-6f80530937ef,New Balance,Blue/Orange,2020-05-08,100.0,New Balance 327,0.169335,0.078261,men
a18844f1-6bea-4927-9f13-506f3ac021ab,Crocs,Orange/Green,2020-09-17,60.0,Crocs All-Terrain Clog,0.28031300000000003,0.0,men
dad21c4d-df6c-45af-9b98-18c2a1c072ba,Vans,Blue/Green,2018-02-01,65.0,Vans Old Skool,0.089124,-0.050847,men
e8b91e2f-1fb6-4752-a87a-8b3746519c55,Reebok,Blue/Yellow-Black-White,2020-06-13,200.0,Reebok Instapump Fury,0.178891,-0.171752,men
2a098850-dd74-4d5b-8377-b31d6cebc605,Puma,Puma White/Puma Black,2020-08-21,125.0,Puma RS-Dreamer,0.16719,0.046667,men
85be6fc7-2b9c-4a50-9971-86bf93e07472,Reebok,Instinct Red/Instinct Red-Clear,2020-11-13,100.0,Reebok Cardi Club C,0.257062,0.216667,women
714a08a7-c40f-4f01-a17f-1814d9bd70b1,Vans,Green/Red,2020-08-07,75.0,Vans Old Skool,0.240005,-0.089655,men
d4308815-e839-4cb3-a548-a67f6fe2bdf6,New Balance,White/Navy-Yellow,2020-08-10,150.0,New Balance Vision Racer,0.143457,-0.074074,men
5967e4c2-de0f-4525-8be4-21a94a386f81,New Balance,Grey/White,2018-08-21,200.0,New Balance 990 V2,0.113512,0.333333,men
ab17cc50-3b88-476d-8dc4-9e75d38bd714,Reebok,White/Black-Gold,2020-04-10,150.0,Reebok Question Mid,0.399487,-0.484848,men
815d7844-d58b-4a9e-af09-00de49af8910,Puma,Puma White/Dazzling Red,2019-11-21,110.0,Puma RS-X3,0.106999,0.104167,men
0fb19898-5679-4d36-a3b7-0bfe7ef554d4,New Balance,White/Green,2020-04-04,150.0,New Balance 327,0.357495,-0.031579,men
53e01aaf-9b8b-400a-86f7-b8852f2291e0,Puma,Puma White/Spectra Yellow,2019-11-21,110.0,Puma RS-X3,0.134674,0.11578900000000004,men
c5c2282a-b911-4db2-9036-aa518b94d1e9,Converse,Black/Multi-Egret,2020-10-08,0.0,Converse Chuck Taylor All-Star,0.186677,0.405797,men
7810a261-addf-4727-8a21-ab46396dee8a,Asics,Lavender Grey/Ivory,2020-10-16,159.0,Asics Gel-Lyte III,0.109698,0.074074,men
81410e17-30d9-40a9-8888-f3989d583c4e,Converse,White/Black-Electric Blush,2020-05-18,115.0,Converse Run Star Hike,0.213065,0.25,men
c9bb6446-545a-4733-95e8-b7c3a270e3c9,Yeezy,Resin/Resin/Resin,2019-12-06,35.0,Yeezy Slide,0.272221,-0.14285699999999998,toddler
e2d3829f-f2bf-4338-9030-6cc70c56aa1c,Reebok,Carbon/Faux Indigo-White,2020-02-28,150.0,Reebok Question Mid,0.181655,1.045455,men
890b93e7-d13f-4606-8d65-35380cc1f7f8,Converse,Parfait Pink,2020-04-17,130.0,Converse Gianno,0.13183599999999998,0.011111,men
5a550177-3a6a-428c-b62b-47143c2053ea,Vans,Black De Blanc/Black,2019-01-01,0.0,Vans Authentic,0.072436,0.07142899999999999,men
938757da-038f-4bf2-8999-b7684ad002b5,Reebok,Black/White,2020-01-13,140.0,Reebok Shaqnosis,0.213389,0.90301,men
81398bf0-9410-4e29-a998-71c12363d8b7,Puma,Whisper White/Whisper White,2020-03-06,130.0,Puma Ralph Sampson Lo,0.34078400000000003,-0.301205,men
e9476ef9-7446-4863-87e7-203d9140564d,New Balance,Grey/Pink-Turquoise,2019-07-13,90.0,New Balance 997 H,0.155801,0.53125,men
99accdcb-ef45-4ec3-9e14-6c15cbd59d26,Reebok,White/White-Ice,0,150.0,Reebok Question Mid,0.525147,-0.4102560000000001,men
69aa3b5d-ac07-482a-a934-e3a5759541a0,Vans,Multi/True White,2020-08-07,75.0,Vans Comfycush Slip-On,0.122514,0.154331,men
579c438e-5faf-4a3b-8815-1a865030b82a,BAPE,White/Red,2019-01-19,193.0,A Bathing Ape Bapesta,0.186617,0.037871,men
d849f91b-d9a4-4c2f-8d69-feeb83edc915,Converse,White,2020-03-12,135.0,Converse All-Star Disrupt CX,0.305664,0.206897,men
ee1c1637-5cde-49b3-8a11-380b793d905e,ASICS,Black/Gold-Purple,2015-04-11,150.0,ASICS Gel-Lyte V,0.454386,0.65,men
bfe00cfb-dfe7-496b-9627-0bd55368b4db,New Balance,Grey/Castle Rock,2019-05-04,0.0,New Balance 990 v5,0.362621,-0.045455,child
95160d56-b88e-4ebc-8db4-e4c64cba77cd,New Balance,Cork/Light Petrol,2021-01-29,220.0,New Balance 991,0.138343,-0.13803900000000002,men
1e5c4f61-5819-4bb1-b141-8ec61eec1197,Converse,Tender Yellow,2020-06-30,136.0,Converse Run Star Hike,0.24303,-0.083871,women
9689e44e-026e-4f89-a6cd-5cf2c0d164fe,Reebok,Black/Matte Silver,2019-10-18,140.0,Reebok Answer 5,0.259639,0.105263,men
152f9496-96e0-406b-b623-0f38b02f95b8,New Balance,Light Brown/Black,2020-09-21,152.0,New Balance 2002R,0.101572,-0.058824,men
d0c916d0-ea0a-4ef4-bb6d-e12a1957a182,Puma,Puma White/Energy Turquoise,2020-11-27,90.0,Puma Future Rider,0.280457,-0.191667,men
e42f3c65-8c83-4094-8324-aba542a1a586,Puma,Teal/White,2020-09-17,125.0,Puma RS-Dreamer,0.129395,0.118343,men
431b2cf8-f55b-418c-b612-4a9f1d0748ab,Puma,Grey/Yellow/Red,2019-06-30,110.0,Puma RS-X Harddrive,0.193994,-0.183673,men
b92a9e0b-4130-4bf8-8c03-91aaa067cfa2,Puma,Yellow/Black,2021-01-28,135.0,Puma Dreamer 2,0.216791,-0.405,men
84b7a821-7c46-4652-9509-ee790eca3bd8,Vans,Jackson Pollock,2020-11-11,85.0,Vans Authentic,0.082169,-0.041667,men
e6d6b03c-adb0-47bb-bac9-baf1179fea89,Reebok,Black/White-Black,2020-07-31,130.0,Reebok Beatnik,0.226579,-0.245295,men
da388027-0b8f-4f63-b564-902e04cd0a50,Converse,White/Multi-White,2020-09-24,100.0,Converse Chuck Taylor All-Star,0.160917,0.2071260000000001,men
f8b81bee-e9d4-4783-8ca3-96c954bd7f2f,New Balance,Black/Grey-Volt,0,175.0,New Balance 992,0.082628,0.028289,men
25198fb6-9ba6-4eda-8682-7b5493e91b7a,New Balance,Marblehead/Silver,2018-01-01,90.0,New Balance 997,0.14749,0.07767,men
8b68136b-d2ea-4334-b3ab-1b5b1a74eff3,Under Armour,White/Enamel Blue-Beta,2020-10-01,170.0,Under Armour HOVR Summit Fat Tire,0.160706,-0.09,men
b9dca3af-ae2b-404a-ab8a-0c13ff0d3c54,New Balance,Nimbus Cloud/Nimbus Cloud/Grey,2020-04-16,175.0,New Balance 990v5,0.371111,-0.523655,men
14d0a647-31ff-4839-aad9-a93b2c6eb117,Reebok,White/Reebok Red,2019-07-01,150.0,Reebok Answer 5,0.209742,-0.342105,men
d7317add-5b5a-41d7-836a-be5df27961c7,BAPE,White/White/Volt,2020-12-12,350.0,A Bathing Ape Bapesta,0.194121,-0.126154,men
b2a99316-8179-45f9-a2eb-2a6c4641b8a7,Vans,Black/White-Racing Red,2018-08-24,110.0,Vans Sk8-Hi,0.130823,-0.166971,men
4cb94927-7617-449d-85e1-19202d160bd9,Reebok,White/Black,2021-03-06,140.0,Reebok Question Mid,0.317308,-0.266667,men
fef5fe7d-019f-4323-9c66-aac630079103,Vans,Multi/Nightmare,2019-10-04,70.0,Vans Comfycush Authentic,0.329311,-0.110505,men
39afd260-6784-4edc-a92c-05a7c4cb8f12,BAPE,Blue/Green-Yellow,2020-07-11,0.0,A Bathing Ape Bapesta,0.25456,0.0,men
542c62cd-f48a-467e-8566-93cde84336b0,Converse,Maroon/Multicolor,2021-02-11,0.0,Converse Chuck Taylor All-Star 70 Hi,0.26110300000000003,-0.006536,men
f20a23d8-3434-43d8-bad1-d01ab4d63432,Reebok,White/Collegiate Royal-Primal Red,2019-10-23,100.0,Reebok Question Mid,0.188715,0.666667,child
2c1e6c94-478d-4437-be07-fae97bf53ba1,Vans,Lavender/White,2020-12-11,0.0,Vans Old Skool,0.276335,0.0,men
db5b3ad4-d44f-43d9-9137-93d681433e20,New Balance,Black/White-Pink-Neon Yellow,2020-03-26,110.0,New Balance 997S,0.36451,-0.310345,men
90d840df-d7ed-4692-8809-7b86c5c670f6,Vans,Claude Monet,2020-09-30,80.0,Vans Authentic,0.293047,-0.045455,men
25dda6a3-141c-4de9-80c5-8ae01ad1f638,ASICS,White/Black,2020-03-01,120.0,ASICS Gel-Lyte III,0.273493,0.111111,men
b9198ada-1544-464e-94a1-0ea7ef6a2576,Vans,Rosa/Orange,2019-09-01,100.0,Vans Old Skool,0.136711,0.8,men
bbce7608-47bd-4399-83fc-663c104edea1,Reebok,Black/Hypergreen-Rbk Red,2021-03-19,180.0,adidas ZX Fury,0.174095,-0.088526,men
4754fa4b-90a5-4661-b4cc-5488128e36d9,New Balance,Oyster,2019-10-22,110.0,New Balance 997H,0.242071,-0.173595,men
854de7e9-b86e-4b11-9b71-b6b54b934ca4,New Balance,Multi/Multi,2020-01-31,260.0,New Balance 1700,0.107494,-0.213921,men
656e1924-fa84-4c74-8681-cffafb7ae26d,Vans,Orange/White,2020-08-07,50.0,Vans Slip-On V,0.114392,0.785714,toddler
6446e06d-62e8-4659-a3da-ddebeeb1369f,New Balance,Brown/Beige,2020-05-29,100.0,New Balance 574,0.173834,0.031713,men
c062e542-b9c9-431c-9ec3-050e6e52970e,Asics,White/White,2020-09-28,228.0,Asics Gel-Kayano 26,0.217308,0.896226,men
0f049833-9fd2-434b-aba4-f62a6c6a94dd,Reebok,Chalk/Classic White-Glen Green,2020-03-09,90.0,Reebok Club C 85,0.16680599999999998,0.340687,men
a9417dad-4601-4c48-a2a3-4c8b81ced595,Asics,White/Black,2020-06-22,110.0,Asics Gel-Lyte III,0.249088,-0.256158,men
d6b19118-906d-41f6-b59b-7b0941eed0d0,New Balance,Neon Yellow/Black-Grey,2020-08-01,220.0,New Balance 992,0.10526,0.010309,men
abbd165c-4211-4797-ade3-d1fbe9272e21,Asics,Aquarium/Shocking Orange,2020-07-15,110.0,Asics Gel-Lyte III,0.241011,-0.136,men
aa344216-6d71-45dc-81cb-8527fdd83edc,New Balance,Turtle Dove/Munsell White,2020-10-05,90.0,New Balance 327,0.154657,0.35249400000000003,men
8623cbb7-aa77-4a23-aacf-5fb7f494c272,Under Armour,White/Navy-Taxi,2019-01-01,120.0,Under Armour Project Rock 1,0.14241900000000002,-0.166667,men
4200f97b-0c90-4b2f-8e8a-9984ef973eaf,New Balance,White/Red/Blue,0,95.0,New Balance 574,0.107501,-0.017241,men
5da508d5-a370-4baf-9ef3-b5a599310f8f,Vans,White/Black,2018-01-01,60.0,Vans Old Skool,0.12093800000000005,0.086957,men
d02f59da-0855-4177-989a-ae609dc0460a,BAPE,White/White-Egret,2021-02-06,289.0,A Bathing Ape Bape Sta Low Suede Heel,0.123683,0.090164,men
